Index,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000
11,r36i1p1f1-MIROC6,r24i1p1f1-MIROC6,r42i1p1f1-MIROC6,r24i1p1f1-MIROC6,r24i1p1f1-MIROC6,r21i1p1f1-MIROC6,r20i1p1f1-MIROC6,r4i1p1f1-MIROC6,r32i1p1f1-MIROC6,r3i1p1f1-MIROC6,r44i1p1f1-MIROC6,r10i1p1f1-MIROC6,r33i1p1f1-MIROC6,r10i1p1f1-MIROC6,r10i1p1f1-MIROC6,r20i1p1f1-MIROC6,r37i1p1f1-MIROC6,r37i1p1f1-MIROC6,r19i1p1f1-MIROC6,r19i1p1f1-MIROC6,r4i1p1f1-MIROC6,r50i1p1f1-MIROC6,r21i1p1f1-MIROC6,r8i1p1f1-NorCPM1,r33i1p1f1-MIROC6,r1i1p1f1-MIROC6,r33i1p1f1-MIROC6,r33i1p1f1-MIROC6,r33i1p1f1-MIROC6,r33i1p1f1-MIROC6,r44i1p1f1-MIROC6,r44i1p1f1-MIROC6,r13i1p1f2-CNRM,r23i1p1f1-MIROC6
12,r4i1p1f1-MIROC6,r42i1p1f1-MIROC6,r37i1p1f1-MIROC6,r37i1p1f1-MIROC6,r21i1p1f1-MIROC6,r1i1p1f1-MIROC6,r12i1p1f1-MIROC6,r32i1p1f1-MIROC6,r3i1p1f1-NorCPM1,r37i1p1f1-MIROC6,r15i1p1f1-MIROC6,r8i1p1f1-NorCPM1,r8i1p1f1-NorCPM1,r37i1p1f1-MIROC6,r8i1p1f1-NorCPM1,r10i1p1f1-MIROC6,r44i1p1f1-MIROC6,r11i1p1f1-MIROC6,r8i1p1f1-NorCPM1,r8i1p1f1-NorCPM1,r19i1p1f1-MIROC6,r4i1p1f1-MIROC6,r19i1p1f1-MIROC6,r33i1p1f1-MIROC6,r8i1p1f1-NorCPM1,r33i1p1f1-MIROC6,r37i1p1f1-MIROC6,r37i1p1f1-MIROC6,r5i1p1f1-MIROC6,r37i1p1f1-MIROC6,r5i1p1f1-MIROC6,r13i1p1f2-CNRM,r14i1p1f1-MIROC6,r33i1p1f1-MIROC6
13,r5i1p1f1-MIROC6,r21i1p1f1-MIROC6,r28i1p1f1-MIROC6,r42i1p1f1-MIROC6,r32i1p1f1-MIROC6,r32i1p1f1-MIROC6,r32i1p1f1-MIROC6,r34i1p1f1-MIROC6,r37i1p1f1-MIROC6,r44i1p1f1-MIROC6,r12i1p1f1-MIROC6,r32i1p1f1-MIROC6,r8i1p1f1-MIROC6,r44i1p1f1-MIROC6,r37i1p1f1-MIROC6,r37i1p1f1-MIROC6,r11i1p1f1-MIROC6,r44i1p1f1-MIROC6,r3i1p1f1-MIROC6,r3i1p1f1-MIROC6,r8i1p1f1-NorCPM1,r19i1p1f1-MIROC6,r8i1p1f1-NorCPM1,r19i1p1f1-MIROC6,r23i1p1f1-MIROC6,r23i1p1f1-MIROC6,r1i1p1f1-MIROC6,r2i1p1f1-MIROC6,r37i1p1f1-MIROC6,r5i1p1f1-MIROC6,r37i1p1f1-MIROC6,r23i1p1f1-MIROC6,r23i1p1f1-MIROC6,r13i1p1f2-CNRM
14,r48i1p1f1-MIROC6,r48i1p1f1-MIROC6,r4i1p1f1-MIROC6,r21i1p1f1-MIROC6,r1i1p1f1-MIROC6,r12i1p1f1-MIROC6,r23i1p1f2-CNRM,r36i1p1f1-MIROC6,r36i1p1f1-MIROC6,r15i1p1f1-MIROC6,r3i1p1f1-MIROC6,r33i1p1f1-MIROC6,r15i1p1f1-MIROC6,r8i1p1f1-NorCPM1,r29i1p1f1-MIROC6,r29i1p1f1-MIROC6,r29i1p1f1-MIROC6,r3i1p1f1-MIROC6,r37i1p1f1-MIROC6,r36i1p1f1-MIROC6,r39i1p1f1-MIROC6,r33i1p1f1-MIROC6,r33i1p1f1-MIROC6,r10i1p1f1-MIROC6,r19i1p1f1-MIROC6,r19i1p1f1-MIROC6,r19i1p1f1-MIROC6,r19i1p1f1-MIROC6,r19i1p1f1-MIROC6,r26i1p1f2-CNRM,r13i1p1f2-CNRM,r14i1p1f1-MIROC6,r44i1p1f1-MIROC6,r9i1p1f1-MIROC6
15,r21i1p1f1-MIROC6,r4i1p1f1-MIROC6,r21i1p1f1-MIROC6,r32i1p1f1-MIROC6,r12i1p1f1-MIROC6,r16i1p1f1-MIROC6,r42i1p1f1-MIROC6,r37i1p1f1-MIROC6,r23i1p1f2-CNRM,r3i1p1f1-NorCPM1,r10i1p1f1-MIROC6,r41i1p1f1-MIROC6,r19i1p1f1-MIROC6,r29i1p1f1-MIROC6,r44i1p1f1-MIROC6,r11i1p1f1-MIROC6,r10i1p1f1-MIROC6,r36i1p1f1-MIROC6,r36i1p1f1-MIROC6,r37i1p1f1-MIROC6,r41i1p1f1-MIROC6,r8i1p1f1-NorCPM1,r26i1p1f2-CNRM,r26i1p1f2-CNRM,r26i1p1f2-CNRM,r26i1p1f2-CNRM,r2i1p1f1-MIROC6,r13i1p1f2-CNRM,r13i1p1f2-CNRM,r13i1p1f2-CNRM,r23i1p1f1-MIROC6,r37i1p1f1-MIROC6,r5i1p1f1-MIROC6,r44i1p1f1-MIROC6
16,r32i1p1f1-MIROC6,r32i1p1f1-MIROC6,r32i1p1f1-MIROC6,r12i1p1f1-MIROC6,r30i1p1f1-MIROC6,r30i1p1f1-MIROC6,r36i1p1f1-MIROC6,r23i1p1f2-CNRM,r34i1p1f1-MIROC6,r36i1p1f1-MIROC6,r36i1p1f1-MIROC6,r3i1p1f1-MIROC6,r41i1p1f1-MIROC6,r15i1p1f1-MIROC6,r11i1p1f1-MIROC6,r44i1p1f1-MIROC6,r3i1p1f1-MIROC6,r29i1p1f1-MIROC6,r26i1p1f2-CNRM,r41i1p1f1-MIROC6,r10i1p1f1-MIROC6,r26i1p1f2-CNRM,r23i1p1f1-MIROC6,r23i1p1f1-MIROC6,r42i1p1f1-MIROC6,r37i1p1f1-MIROC6,r42i1p1f1-MIROC6,r26i1p1f2-CNRM,r26i1p1f2-CNRM,r42i1p1f1-MIROC6,r42i1p1f1-MIROC6,r5i1p1f1-MIROC6,r37i1p1f1-MIROC6,r37i1p1f1-MIROC6
17,r12i1p1f1-MIROC6,r12i1p1f1-MIROC6,r1i1p1f1-MIROC6,r28i1p1f1-MIROC6,r37i1p1f1-MIROC6,r36i1p1f1-MIROC6,r37i1p1f1-MIROC6,r26i1p1f2-CNRM,r26i1p1f2-CNRM,r26i1p1f2-CNRM,r41i1p1f1-MIROC6,r8i1p1f1-MIROC6,r32i1p1f1-MIROC6,r41i1p1f1-MIROC6,r15i1p1f1-MIROC6,r41i1p1f1-MIROC6,r41i1p1f1-MIROC6,r26i1p1f2-CNRM,r10i1p1f1-MIROC6,r26i1p1f2-CNRM,r26i1p1f2-CNRM,r10i1p1f1-MIROC6,r10i1p1f1-MIROC6,r21i1p1f1-MIROC6,r10i1p1f1-MIROC6,r42i1p1f1-MIROC6,r13i1p1f2-CNRM,r42i1p1f1-MIROC6,r42i1p1f1-MIROC6,r19i1p1f1-MIROC6,r26i1p1f2-CNRM,r26i1p1f2-CNRM,r41i1p1f1-MIROC6,r5i1p1f1-MIROC6
18,r24i1p1f1-MIROC6,r36i1p1f1-MIROC6,r12i1p1f1-MIROC6,r20i1p1f1-MIROC6,r20i1p1f1-MIROC6,r28i1p1f1-MIROC6,r26i1p1f2-CNRM,r42i1p1f1-MIROC6,r44i1p1f1-MIROC6,r41i1p1f1-MIROC6,r26i1p1f2-CNRM,r12i1p1f1-MIROC6,r11i1p1f1-MIROC6,r32i1p1f1-MIROC6,r41i1p1f1-MIROC6,r3i1p1f1-MIROC6,r36i1p1f1-MIROC6,r10i1p1f1-MIROC6,r41i1p1f1-MIROC6,r10i1p1f1-MIROC6,r50i1p1f1-MIROC6,r41i1p1f1-MIROC6,r4i1p1f1-MIROC6,r37i1p1f1-MIROC6,r37i1p1f1-MIROC6,r10i1p1f1-MIROC6,r26i1p1f2-CNRM,r41i1p1f1-MIROC6,r23i1p1f1-MIROC6,r41i1p1f1-MIROC6,r19i1p1f1-MIROC6,r41i1p1f1-MIROC6,r9i1p1f1-MIROC6,r41i1p1f1-MIROC6
19,r1i1p1f1-MIROC6,r1i1p1f1-MIROC6,r9i1p1f1-MIROC6,r1i1p1f1-MIROC6,r28i1p1f1-MIROC6,r37i1p1f1-MIROC6,r30i1p1f1-MIROC6,r44i1p1f1-MIROC6,r42i1p1f1-MIROC6,r23i1p1f2-CNRM,r11i1p1f1-MIROC6,r11i1p1f1-MIROC6,r29i1p1f1-MIROC6,r11i1p1f1-MIROC6,r32i1p1f1-MIROC6,r15i1p1f1-MIROC6,r26i1p1f2-CNRM,r41i1p1f1-MIROC6,r29i1p1f1-MIROC6,r39i1p1f1-MIROC6,r36i1p1f1-MIROC6,r23i1p1f1-MIROC6,r41i1p1f1-MIROC6,r42i1p1f1-MIROC6,r41i1p1f1-MIROC6,r41i1p1f1-MIROC6,r23i1p1f1-MIROC6,r23i1p1f1-MIROC6,r41i1p1f1-MIROC6,r23i1p1f1-MIROC6,r41i1p1f1-MIROC6,r19i1p1f1-MIROC6,r3i1p1f1-NorCPM1,r6i1p1f1-MIROC6
20,r20i1p1f1-MIROC6,r9i1p1f1-MIROC6,r20i1p1f1-MIROC6,r9i1p1f1-MIROC6,r9i1p1f1-MIROC6,r46i1p1f1-MIROC6,r7i1p1f1-MIROC6,r7i1p1f1-MIROC6,r41i1p1f1-MIROC6,r25i1p1f1-MIROC6,r33i1p1f1-MIROC6,r36i1p1f1-MIROC6,r3i1p1f1-MIROC6,r36i1p1f1-MIROC6,r3i1p1f1-MIROC6,r36i1p1f1-MIROC6,r15i1p1f1-MIROC6,r32i1p1f1-MIROC6,r39i1p1f1-MIROC6,r23i1p1f1-MIROC6,r37i1p1f1-MIROC6,r37i1p1f1-MIROC6,r37i1p1f1-MIROC6,r41i1p1f1-MIROC6,r21i1p1f1-MIROC6,r13i1p1f2-CNRM,r41i1p1f1-MIROC6,r1i1p1f1-MIROC6,r26i1p1f1-MIROC6,r3i1p1f1-NorCPM1,r3i1p1f1-NorCPM1,r42i1p1f1-MIROC6,r6i1p1f1-MIROC6,r3i1p1f1-NorCPM1
21,r27i1p1f1-MIROC6,r27i1p1f1-MIROC6,r36i1p1f1-MIROC6,r27i1p1f1-MIROC6,r27i1p1f1-MIROC6,r23i1p1f2-CNRM,r16i1p1f1-MIROC6,r27i1p1f1-MIROC6,r7i1p1f1-MIROC6,r10i1p1f1-MIROC6,r3i1p1f1-NorCPM1,r26i1p1f2-CNRM,r26i1p1f2-CNRM,r3i1p1f1-MIROC6,r36i1p1f1-MIROC6,r26i1p1f2-CNRM,r32i1p1f1-MIROC6,r15i1p1f1-MIROC6,r32i1p1f1-MIROC6,r50i1p1f1-MIROC6,r23i1p1f1-MIROC6,r36i1p1f1-MIROC6,r42i1p1f1-MIROC6,r4i1p1f1-MIROC6,r7i1p1f1-MIROC6,r7i1p1f1-MIROC6,r7i1p1f1-MIROC6,r3i1p1f1-NorCPM1,r3i1p1f1-NorCPM1,r14i1p1f1-MIROC6,r14i1p1f1-MIROC6,r3i1p1f1-NorCPM1,r26i1p1f2-CNRM,r46i1p1f1-MIROC6
22,r39i1p1f1-MIROC6,r20i1p1f1-MIROC6,r27i1p1f1-MIROC6,r36i1p1f1-MIROC6,r36i1p1f1-MIROC6,r9i1p1f1-MIROC6,r41i1p1f1-MIROC6,r41i1p1f1-MIROC6,r22i1p1f1-MIROC6,r42i1p1f1-MIROC6,r8i1p1f1-MIROC6,r19i1p1f1-MIROC6,r36i1p1f1-MIROC6,r26i1p1f2-CNRM,r26i1p1f2-CNRM,r32i1p1f1-MIROC6,r23i1p1f1-MIROC6,r39i1p1f1-MIROC6,r23i1p1f1-MIROC6,r32i1p1f1-MIROC6,r32i1p1f1-MIROC6,r32i1p1f1-MIROC6,r7i1p1f1-MIROC6,r7i1p1f1-MIROC6,r13i1p1f2-CNRM,r2i1p1f1-MIROC6,r26i1p1f1-MIROC6,r10i1p1f1-MIROC6,r1i1p1f1-MIROC6,r22i1p1f1-MIROC6,r22i1p1f1-MIROC6,r6i1p1f1-MIROC6,r42i1p1f1-MIROC6,r26i1p1f2-CNRM
23,r9i1p1f1-MIROC6,r39i1p1f1-MIROC6,r39i1p1f1-MIROC6,r39i1p1f1-MIROC6,r39i1p1f1-MIROC6,r27i1p1f1-MIROC6,r46i1p1f1-MIROC6,r22i1p1f1-MIROC6,r18i1p1f2-CNRM,r34i1p1f1-MIROC6,r42i1p1f1-MIROC6,r3i1p1f1-NorCPM1,r12i1p1f1-MIROC6,r12i1p1f1-MIROC6,r23i1p1f1-MIROC6,r23i1p1f1-MIROC6,r20i1p1f1-MIROC6,r23i1p1f1-MIROC6,r42i1p1f1-MIROC6,r29i1p1f1-MIROC6,r42i1p1f1-MIROC6,r42i1p1f1-MIROC6,r32i1p1f1-MIROC6,r26i1p1f1-MIROC6,r26i1p1f1-MIROC6,r26i1p1f1-MIROC6,r10i1p1f1-MIROC6,r26i1p1f1-MIROC6,r22i1p1f1-MIROC6,r26i1p1f1-MIROC6,r26i1p1f1-MIROC6,r9i1p1f1-MIROC6,r19i1p1f1-MIROC6,r19i1p1f1-MIROC6
24,r13i1p1f1-MIROC6,r13i1p1f1-MIROC6,r13i1p1f1-NorCPM1,r13i1p1f1-NorCPM1,r23i1p1f2-CNRM,r41i1p1f1-MIROC6,r28i1p1f1-MIROC6,r19i1p1f1-MIROC6,r25i1p1f1-MIROC6,r11i1p1f1-MIROC6,r25i1p1f1-MIROC6,r18i1p1f2-CNRM,r3i1p1f1-NorCPM1,r18i1p1f2-CNRM,r18i1p1f2-CNRM,r42i1p1f1-MIROC6,r18i1p1f2-CNRM,r42i1p1f1-MIROC6,r15i1p1f1-MIROC6,r42i1p1f1-MIROC6,r29i1p1f1-MIROC6,r7i1p1f1-MIROC6,r26i1p1f1-MIROC6,r32i1p1f1-MIROC6,r4i1p1f1-MIROC6,r4i1p1f1-MIROC6,r3i1p1f1-NorCPM1,r22i1p1f1-MIROC6,r2i1p1f2-CNRM,r1i1p1f1-MIROC6,r46i1p1f1-MIROC6,r46i1p1f1-MIROC6,r46i1p1f1-MIROC6,r21i1p1f1-MIROC6
25,r13i1p1f1-NorCPM1,r13i1p1f1-NorCPM1,r7i1p1f1-MIROC6,r7i1p1f1-MIROC6,r41i1p1f1-MIROC6,r45i1p1f1-MIROC6,r27i1p1f1-MIROC6,r30i1p1f1-MIROC6,r27i1p1f1-MIROC6,r38i1p1f1-MIROC6,r19i1p1f1-MIROC6,r42i1p1f1-MIROC6,r18i1p1f2-CNRM,r3i1p1f1-NorCPM1,r42i1p1f1-MIROC6,r18i1p1f2-CNRM,r39i1p1f1-MIROC6,r7i1p1f1-MIROC6,r50i1p1f1-MIROC6,r7i1p1f1-MIROC6,r22i1p1f1-MIROC6,r26i1p1f1-MIROC6,r29i1p1f2-CNRM,r13i1p1f2-CNRM,r2i1p1f1-MIROC6,r21i1p1f1-MIROC6,r22i1p1f1-MIROC6,r18i1p1f2-CNRM,r14i1p1f1-MIROC6,r2i1p1f2-CNRM,r1i1p1f1-MIROC6,r22i1p1f1-MIROC6,r22i1p1f1-MIROC6,r30i1p1f1-MIROC6
26,r45i1p1f1-MIROC6,r45i1p1f1-MIROC6,r41i1p1f1-MIROC6,r23i1p1f1-MIROC6,r13i1p1f1-NorCPM1,r26i1p1f2-CNRM,r45i1p1f1-MIROC6,r45i1p1f1-MIROC6,r15i1p1f1-MIROC6,r18i1p1f2-CNRM,r38i1p1f1-MIROC6,r29i1p1f1-MIROC6,r22i1p1f1-MIROC6,r42i1p1f1-MIROC6,r12i1p1f1-MIROC6,r39i1p1f1-MIROC6,r42i1p1f1-MIROC6,r18i1p1f2-CNRM,r7i1p1f1-MIROC6,r22i1p1f1-MIROC6,r7i1p1f1-MIROC6,r22i1p1f1-MIROC6,r22i1p1f1-MIROC6,r22i1p1f1-MIROC6,r18i1p1f2-CNRM,r18i1p1f2-CNRM,r18i1p1f2-CNRM,r2i1p1f2-CNRM,r21i1p1f1-MIROC6,r21i1p1f1-MIROC6,r2i1p1f2-CNRM,r26i1p1f1-MIROC6,r21i1p1f1-MIROC6,r7i1p1f1-MIROC6
27,r7i1p1f1-EC-Earth3,r7i1p1f1-EC-Earth3,r7i1p1f1-EC-Earth3,r41i1p1f1-MIROC6,r7i1p1f1-MIROC6,r7i1p1f1-MIROC6,r9i1p1f1-MIROC6,r38i1p1f1-MIROC6,r10i1p1f1-MIROC6,r7i1p1f1-MIROC6,r18i1p1f2-CNRM,r25i1p1f1-MIROC6,r42i1p1f1-MIROC6,r39i1p1f1-MIROC6,r39i1p1f1-MIROC6,r12i1p1f1-MIROC6,r7i1p1f1-MIROC6,r22i1p1f1-MIROC6,r18i1p1f2-CNRM,r15i1p1f1-MIROC6,r18i1p1f2-CNRM,r29i1p1f2-CNRM,r13i1p1f2-CNRM,r18i1p1f2-CNRM,r22i1p1f1-MIROC6,r22i1p1f1-MIROC6,r4i1p1f1-MIROC6,r21i1p1f1-MIROC6,r18i1p1f2-CNRM,r32i1p1f1-MIROC6,r21i1p1f1-MIROC6,r2i1p1f2-CNRM,r2i1p1f2-CNRM,r42i1p1f1-MIROC6
28,r41i1p1f1-MIROC6,r41i1p1f1-MIROC6,r13i1p1f1-MIROC6,r45i1p1f1-MIROC6,r23i1p1f1-MIROC6,r23i1p1f1-MIROC6,r23i1p1f1-MIROC6,r46i1p1f1-MIROC6,r38i1p1f1-MIROC6,r22i1p1f1-MIROC6,r22i1p1f1-MIROC6,r22i1p1f1-MIROC6,r13i1p1f1-MIROC6,r38i1p1f1-MIROC6,r22i1p1f1-MIROC6,r22i1p1f1-MIROC6,r12i1p1f1-MIROC6,r50i1p1f1-MIROC6,r22i1p1f1-MIROC6,r29i1p1f2-CNRM,r29i1p1f2-CNRM,r18i1p1f2-CNRM,r18i1p1f2-CNRM,r29i1p1f2-CNRM,r29i1p1f2-CNRM,r29i1p1f2-CNRM,r21i1p1f1-MIROC6,r14i1p1f1-MIROC6,r32i1p1f1-MIROC6,r29i1p1f1-MIROC6,r29i1p1f1-MIROC6,r1i1p1f1-MIROC6,r26i1p1f1-MIROC6,r2i1p1f2-CNRM
29,r7i1p1f1-MIROC6,r7i1p1f1-MIROC6,r45i1p1f1-MIROC6,r7i1p1f1-EC-Earth3,r45i1p1f1-MIROC6,r13i1p1f1-NorCPM1,r19i1p1f1-MIROC6,r13i1p1f1-MIROC6,r19i1p1f1-MIROC6,r8i1p1f1-MIROC6,r34i1p1f1-MIROC6,r38i1p1f1-MIROC6,r39i1p1f1-MIROC6,r23i1p1f1-MIROC6,r13i1p1f1-MIROC6,r7i1p1f1-MIROC6,r22i1p1f1-MIROC6,r14i1p1f1-MIROC6,r29i1p1f2-CNRM,r18i1p1f2-CNRM,r15i1p1f1-MIROC6,r15i1p1f1-MIROC6,r36i1p1f1-MIROC6,r47i1p1f1-MIROC6,r47i1p1f1-MIROC6,r3i1p1f1-NorCPM1,r2i1p1f2-CNRM,r7i1p1f1-MIROC6,r29i1p1f1-MIROC6,r18i1p1f2-CNRM,r6i1p1f1-MIROC6,r21i1p1f1-MIROC6,r30i1p1f1-MIROC6,r26i1p1f1-MIROC6
30,r12i1p1f1-NorCPM1,r43i1p1f1-MIROC6,r23i1p1f1-MIROC6,r8i1p1f1-MIROC6,r22i1p1f1-MIROC6,r22i1p1f1-MIROC6,r44i1p1f1-MIROC6,r23i1p1f1-MIROC6,r11i1p1f1-MIROC6,r27i1p1f1-MIROC6,r7i1p1f1-MIROC6,r13i1p1f1-MIROC6,r38i1p1f1-MIROC6,r22i1p1f1-MIROC6,r38i1p1f1-MIROC6,r13i1p1f1-MIROC6,r26i1p1f1-MIROC6,r29i1p1f2-CNRM,r14i1p1f1-MIROC6,r14i1p1f1-MIROC6,r26i1p1f1-MIROC6,r29i1p1f1-MIROC6,r47i1p1f1-MIROC6,r15i1p1f1-MIROC6,r32i1p1f1-MIROC6,r47i1p1f1-MIROC6,r14i1p1f1-MIROC6,r32i1p1f1-MIROC6,r4i1p1f1-MIROC6,r46i1p1f1-MIROC6,r9i1p1f1-MIROC6,r30i1p1f1-MIROC6,r1i1p1f1-MIROC6,r22i1p1f1-MIROC6
31,r43i1p1f1-MIROC6,r23i1p1f1-MIROC6,r6i1p1f1-MIROC6,r22i1p1f1-MIROC6,r7i1p1f1-EC-Earth3,r19i1p1f1-MIROC6,r22i1p1f1-MIROC6,r16i1p1f1-MIROC6,r8i1p1f1-MIROC6,r19i1p1f1-MIROC6,r27i1p1f1-MIROC6,r7i1p1f1-MIROC6,r7i1p1f1-MIROC6,r13i1p1f1-MIROC6,r26i1p1f1-MIROC6,r26i1p1f1-MIROC6,r14i1p1f1-MIROC6,r17i1p1f1-MIROC6,r17i1p1f1-MIROC6,r26i1p1f1-MIROC6,r14i1p1f1-MIROC6,r47i1p1f1-MIROC6,r15i1p1f1-MIROC6,r2i1p1f1-MIROC6,r15i1p1f1-MIROC6,r14i1p1f1-MIROC6,r47i1p1f1-MIROC6,r29i1p1f1-MIROC6,r10i1p1f1-MIROC6,r13i1p1f1-MIROC6,r32i1p1f1-MIROC6,r29i1p1f1-MIROC6,r7i1p1f1-MIROC6,r1i1p1f1-MIROC6
32,r8i1p1f1-MIROC6,r12i1p1f1-NorCPM1,r43i1p1f1-MIROC6,r13i1p1f1-MIROC6,r8i1p1f1-MIROC6,r39i1p1f1-MIROC6,r30i1p1f1-NorCPM1,r30i1p1f1-NorCPM1,r30i1p1f1-MIROC6,r33i1p1f1-MIROC6,r13i1p1f1-MIROC6,r27i1p1f1-MIROC6,r27i1p1f1-MIROC6,r26i1p1f1-MIROC6,r3i1p1f1-NorCPM1,r30i1p1f1-MIROC6,r30i1p1f1-MIROC6,r26i1p1f1-MIROC6,r26i1p1f1-MIROC6,r17i1p1f1-MIROC6,r17i1p1f1-MIROC6,r17i1p1f1-MIROC6,r17i1p1f1-MIROC6,r14i1p1f1-MIROC6,r3i1p1f1-NorCPM1,r2i1p1f2-CNRM,r29i1p1f1-MIROC6,r4i1p1f1-MIROC6,r7i1p1f1-MIROC6,r4i1p1f1-MIROC6,r30i1p1f1-MIROC6,r7i1p1f1-MIROC6,r29i1p1f1-MIROC6,r29i1p1f1-MIROC6
33,r27i1p1f1-NorCPM1,r8i1p1f1-MIROC6,r19i1p1f1-MIROC6,r43i1p1f1-MIROC6,r4i1p1f1-NorCPM1,r7i1p1f1-EC-Earth3,r13i1p1f1-NorCPM1,r11i1p1f1-MIROC6,r13i1p1f1-MIROC6,r13i1p1f1-MIROC6,r18i1p1f1-MIROC6,r34i1p1f1-MIROC6,r23i1p1f1-MIROC6,r7i1p1f1-MIROC6,r30i1p1f1-MIROC6,r3i1p1f1-NorCPM1,r17i1p1f1-MIROC6,r30i1p1f1-MIROC6,r30i1p1f1-MIROC6,r3i1p1f1-NorCPM1,r3i1p1f1-NorCPM1,r14i1p1f1-MIROC6,r14i1p1f1-MIROC6,r36i1p1f1-MIROC6,r14i1p1f1-MIROC6,r32i1p1f1-MIROC6,r13i1p1f1-MIROC6,r13i1p1f1-MIROC6,r13i1p1f1-MIROC6,r30i1p1f1-MIROC6,r13i1p1f1-MIROC6,r32i1p1f1-MIROC6,r23i1p1f1-NorCPM1,r23i1p1f1-NorCPM1
34,r22i1p1f1-MIROC6,r22i1p1f1-MIROC6,r44i1p1f1-MIROC6,r19i1p1f1-MIROC6,r19i1p1f1-MIROC6,r30i1p1f1-NorCPM1,r13i1p1f1-MIROC6,r8i1p1f1-MIROC6,r33i1p1f1-MIROC6,r18i1p1f1-MIROC6,r39i1p1f1-MIROC6,r18i1p1f1-MIROC6,r34i1p1f1-MIROC6,r30i1p1f1-MIROC6,r7i1p1f1-MIROC6,r14i1p1f1-MIROC6,r13i1p1f1-MIROC6,r35i1p1f1-MIROC6,r3i1p1f1-NorCPM1,r2i1p1f1-MIROC6,r47i1p1f1-MIROC6,r3i1p1f1-NorCPM1,r3i1p1f1-NorCPM1,r3i1p1f1-NorCPM1,r2i1p1f2-CNRM,r29i1p1f1-MIROC6,r32i1p1f1-MIROC6,r47i1p1f1-MIROC6,r46i1p1f1-MIROC6,r7i1p1f1-MIROC6,r4i1p1f1-MIROC6,r13i1p1f1-MIROC6,r32i1p1f1-MIROC6,r32i1p1f1-MIROC6
35,r4i1p1f1-NorCPM1,r27i1p1f1-NorCPM1,r4i1p1f1-NorCPM1,r6i1p1f1-MIROC6,r30i1p1f1-NorCPM1,r4i1p1f1-NorCPM1,r8i1p1f1-MIROC6,r10i1p1f1-MIROC6,r45i1p1f1-MIROC6,r30i1p1f1-MIROC6,r30i1p1f1-MIROC6,r39i1p1f1-MIROC6,r26i1p1f1-MIROC6,r27i1p1f1-MIROC6,r14i1p1f1-MIROC6,r35i1p1f1-MIROC6,r3i1p1f1-NorCPM1,r12i1p1f1-MIROC6,r2i1p1f1-MIROC6,r46i1p1f1-MIROC6,r2i1p1f1-MIROC6,r2i1p1f1-MIROC6,r2i1p1f1-MIROC6,r2i1p1f2-CNRM,r29i1p1f1-MIROC6,r15i1p1f1-MIROC6,r29i1p1f2-CNRM,r46i1p1f1-MIROC6,r17i1p1f1-MIROC6,r10i1p1f1-MIROC6,r7i1p1f1-MIROC6,r17i1p1f1-MIROC6,r13i1p1f1-MIROC6,r13i1p1f1-MIROC6
36,r23i1p1f1-MIROC6,r6i1p1f1-MIROC6,r8i1p1f1-MIROC6,r4i1p1f1-NorCPM1,r43i1p1f1-MIROC6,r8i1p1f1-MIROC6,r7i1p1f1-EC-Earth3,r9i1p1f1-MIROC6,r18i1p1f1-MIROC6,r39i1p1f1-MIROC6,r29i1p1f1-MIROC6,r30i1p1f1-MIROC6,r30i1p1f1-MIROC6,r18i1p1f1-MIROC6,r35i1p1f1-MIROC6,r17i1p1f1-MIROC6,r35i1p1f1-MIROC6,r20i1p1f1-MIROC6,r35i1p1f1-MIROC6,r30i1p1f1-MIROC6,r46i1p1f1-MIROC6,r13i1p1f2-CNRM,r29i1p1f1-MIROC6,r17i1p1f1-MIROC6,r17i1p1f1-MIROC6,r13i1p1f1-MIROC6,r46i1p1f1-MIROC6,r17i1p1f1-MIROC6,r30i1p1f1-MIROC6,r17i1p1f1-MIROC6,r17i1p1f1-MIROC6,r4i1p1f1-MIROC6,r4i1p1f1-MIROC6,r4i1p1f1-MIROC6
37,r6i1p1f1-MIROC6,r19i1p1f1-MIROC6,r22i1p1f1-MIROC6,r30i1p1f1-NorCPM1,r26i1p1f2-CNRM,r44i1p1f1-MIROC6,r39i1p1f1-MIROC6,r39i1p1f1-MIROC6,r46i1p1f1-MIROC6,r30i1p1f1-NorCPM1,r30i1p1f1-NorCPM1,r23i1p1f1-MIROC6,r18i1p1f1-MIROC6,r34i1p1f1-MIROC6,r27i1p1f1-MIROC6,r38i1p1f1-MIROC6,r29i1p1f2-CNRM,r3i1p1f1-NorCPM1,r46i1p1f1-MIROC6,r20i1p1f2-CNRM,r2i1p1f2-CNRM,r46i1p1f1-MIROC6,r2i1p1f2-CNRM,r29i1p1f1-MIROC6,r46i1p1f1-MIROC6,r17i1p1f1-MIROC6,r15i1p1f1-MIROC6,r29i1p1f2-CNRM,r47i1p1f1-MIROC6,r6i1p1f1-MIROC6,r10i1p1f1-MIROC6,r23i1p1f1-NorCPM1,r17i1p1f1-MIROC6,r17i1p1f1-MIROC6
