Index,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000
134,r1i1p1f1-NorCPM1,r1i1p1f1-NorCPM1,r1i1p1f1-NorCPM1,r18i1p1f1-IPSL-CM6A-LR,r1i2p1f1-MRI-ESM2-0,r2i1p1f1-EC-Earth3,r2i1p1f1-EC-Earth3,r16i1p1f1-IPSL-CM6A-LR,r17i1p1f1-NorCPM1,r2i1p1f1-EC-Earth3,r8i1p1f1-IPSL-CM6A-LR,r2i1p1f1-EC-Earth3,r2i1p1f1-EC-Earth3,r5i1p1f1-IPSL-CM6A-LR,r23i1p1f1-EC-Earth3,r5i1p1f1-IPSL-CM6A-LR,r5i1p1f1-IPSL-CM6A-LR,r20i1p1f1-EC-Earth3,r20i1p1f1-IPSL-CM6A-LR,r3i1p1f1-EC-Earth3,r20i1p1f1-IPSL-CM6A-LR,r20i1p1f1-IPSL-CM6A-LR,r3i1p1f1-EC-Earth3,r3i1p1f1-EC-Earth3,r3i1p1f1-EC-Earth3,r24i1p1f1-EC-Earth3,r25i1p1f1-EC-Earth3,r21i1p1f1-IPSL-CM6A-LR,r25i1p1f1-EC-Earth3,r25i1p1f1-EC-Earth3,r17i1p1f1-EC-Earth3,r17i1p1f1-EC-Earth3,r17i1p1f1-EC-Earth3,r3i1p1f1-MRI-ESM2-0
135,r25i1p1f1-EC-Earth3,r9i1p1f2-CNRM,r17i1p1f1-NorCPM1,r1i2p1f1-MRI-ESM2-0,r9i1p1f2-CNRM,r9i1p1f2-CNRM,r16i1p1f1-IPSL-CM6A-LR,r4i1p1f1-IPSL-CM6A-LR,r5i1p1f1-MRI-ESM2-0,r1i1p1f1-EC-Earth3,r2i1p1f1-EC-Earth3,r19i1p1f1-IPSL-CM6A-LR,r23i1p1f1-EC-Earth3,r23i1p1f1-EC-Earth3,r5i1p1f1-IPSL-CM6A-LR,r10i1p1f1-MRI-ESM2-0,r4i1p1f1-EC-Earth3,r19i1p1f1-EC-Earth3,r20i1p1f1-EC-Earth3,r20i1p1f1-IPSL-CM6A-LR,r20i1p1f1-EC-Earth3,r19i1p1f1-EC-Earth3,r20i1p1f1-IPSL-CM6A-LR,r25i1p1f1-EC-Earth3,r25i1p1f1-EC-Earth3,r25i1p1f1-EC-Earth3,r20i1p1f1-EC-Earth3,r20i1p1f1-EC-Earth3,r21i1p1f1-EC-Earth3,r17i1p1f1-EC-Earth3,r21i1p1f1-EC-Earth3,r21i1p1f1-EC-Earth3,r19i1p1f1-IPSL-CM6A-LR,r19i1p1f1-IPSL-CM6A-LR
136,r9i1p1f2-CNRM,r17i1p1f1-NorCPM1,r9i1p1f2-CNRM,r9i1p1f2-CNRM,r17i1p1f1-NorCPM1,r17i1p1f1-NorCPM1,r21i1p1f1-IPSL-CM6A-LR,r2i1p1f1-EC-Earth3,r2i1p1f1-EC-Earth3,r26i1p1f1-IPSL-CM6A-LR,r7i1p1f1-MRI-ESM2-0,r23i1p1f1-EC-Earth3,r4i1p1f1-EC-Earth3,r2i1p1f1-EC-Earth3,r2i1p1f1-EC-Earth3,r2i1p1f1-EC-Earth3,r2i1p1f1-MRI-ESM2-0,r20i1p1f1-IPSL-CM6A-LR,r19i1p1f1-EC-Earth3,r7i1p1f1-MRI-ESM2-0,r8i1p1f1-IPSL-CM6A-LR,r3i1p1f1-EC-Earth3,r25i1p1f1-EC-Earth3,r20i1p1f1-IPSL-CM6A-LR,r20i1p1f1-EC-Earth3,r1i2p1f1-MRI-ESM2-0,r1i2p1f1-MRI-ESM2-0,r25i1p1f1-EC-Earth3,r17i1p1f1-EC-Earth3,r21i1p1f1-EC-Earth3,r16i1p1f1-IPSL-CM6A-LR,r22i1p1f1-EC-Earth3,r21i1p1f1-EC-Earth3,r21i1p1f1-EC-Earth3
137,r17i1p1f1-NorCPM1,r25i1p1f1-EC-Earth3,r1i2p1f1-MRI-ESM2-0,r17i1p1f1-NorCPM1,r18i1p1f1-IPSL-CM6A-LR,r21i1p1f1-IPSL-CM6A-LR,r17i1p1f1-NorCPM1,r17i1p1f1-NorCPM1,r3i1p1f2-CNRM,r4i1p1f1-EC-Earth3,r4i1p1f1-EC-Earth3,r4i1p1f1-EC-Earth3,r11i1p1f1-IPSL-CM6A-LR,r4i1p1f1-EC-Earth3,r4i1p1f1-EC-Earth3,r4i1p1f1-EC-Earth3,r10i1p1f1-MRI-ESM2-0,r10i1p1f1-MRI-ESM2-0,r25i1p1f1-EC-Earth3,r9i1p1f1-IPSL-CM6A-LR,r19i1p1f1-EC-Earth3,r25i1p1f1-EC-Earth3,r9i1p1f1-IPSL-CM6A-LR,r20i1p1f1-EC-Earth3,r19i1p1f1-EC-Earth3,r20i1p1f1-EC-Earth3,r19i1p1f1-EC-Earth3,r21i1p1f1-EC-Earth3,r22i1p1f1-EC-Earth3,r22i1p1f1-EC-Earth3,r22i1p1f1-EC-Earth3,r19i1p1f1-IPSL-CM6A-LR,r22i1p1f1-EC-Earth3,r22i1p1f1-EC-Earth3
138,r24i1p1f1-EC-Earth3,r1i2p1f1-MRI-ESM2-0,r25i1p1f1-EC-Earth3,r25i1p1f1-EC-Earth3,r21i1p1f1-IPSL-CM6A-LR,r16i1p1f1-IPSL-CM6A-LR,r3i1p1f2-CNRM,r3i1p1f2-CNRM,r23i1p1f1-EC-Earth3,r23i1p1f1-EC-Earth3,r23i1p1f1-EC-Earth3,r8i1p1f1-IPSL-CM6A-LR,r25i1p1f1-EC-Earth3,r17i1p1f1-IPSL-CM6A-LR,r25i1p1f1-EC-Earth3,r24i1p1f1-IPSL-CM6A-LR,r25i1p1f1-EC-Earth3,r25i1p1f1-EC-Earth3,r4i1p1f1-IPSL-CM6A-LR,r25i1p1f1-EC-Earth3,r9i1p1f1-IPSL-CM6A-LR,r9i1p1f1-IPSL-CM6A-LR,r19i1p1f1-EC-Earth3,r21i1p1f1-EC-Earth3,r21i1p1f1-EC-Earth3,r19i1p1f1-EC-Earth3,r21i1p1f1-EC-Earth3,r22i1p1f1-EC-Earth3,r4i1p1f1-MRI-ESM2-0,r1i2p1f1-MRI-ESM2-0,r1i2p1f1-MRI-ESM2-0,r16i1p1f1-IPSL-CM6A-LR,r9i1p1f1-IPSL-CM6A-LR,r9i1p1f1-IPSL-CM6A-LR
139,r1i2p1f1-MRI-ESM2-0,r21i1p1f1-IPSL-CM6A-LR,r1i1p1f1-IPSL-CM6A-LR,r22i1p1f1-IPSL-CM6A-LR,r3i1p1f2-CNRM,r3i1p1f2-CNRM,r23i1p1f1-IPSL-CM6A-LR,r5i1p1f1-MRI-ESM2-0,r4i1p1f1-IPSL-CM6A-LR,r3i1p1f2-CNRM,r1i1p1f1-IPSL-CM6A-LR,r25i1p1f1-EC-Earth3,r4i1p1f1-MRI-ESM2-0,r25i1p1f1-EC-Earth3,r21i1p1f1-EC-Earth3,r25i1p1f1-EC-Earth3,r21i1p1f1-EC-Earth3,r9i1p1f1-IPSL-CM6A-LR,r21i1p1f1-EC-Earth3,r19i1p1f1-EC-Earth3,r25i1p1f1-EC-Earth3,r20i1p1f1-EC-Earth3,r21i1p1f1-EC-Earth3,r19i1p1f1-EC-Earth3,r20i1p1f1-IPSL-CM6A-LR,r21i1p1f1-EC-Earth3,r2i1p1f1-MRI-ESM2-0,r1i2p1f1-MRI-ESM2-0,r21i1p1f1-IPSL-CM6A-LR,r21i1p1f1-IPSL-CM6A-LR,r19i1p1f1-IPSL-CM6A-LR,r1i2p1f1-MRI-ESM2-0,r1i2p1f1-MRI-ESM2-0,r1i2p1f1-MRI-ESM2-0
140,r17i1p1f1-EC-Earth3,r24i1p1f1-EC-Earth3,r21i1p1f1-IPSL-CM6A-LR,r21i1p1f1-IPSL-CM6A-LR,r25i1p1f1-EC-Earth3,r25i1p1f1-EC-Earth3,r5i1p1f1-MRI-ESM2-0,r23i1p1f1-EC-Earth3,r1i1p1f1-IPSL-CM6A-LR,r7i1p1f1-MRI-ESM2-0,r25i1p1f1-EC-Earth3,r21i1p1f1-EC-Earth3,r21i1p1f1-EC-Earth3,r21i1p1f1-EC-Earth3,r3i1p1f2-CNRM,r21i1p1f1-EC-Earth3,r20i1p1f1-IPSL-CM6A-LR,r21i1p1f1-EC-Earth3,r9i1p1f1-IPSL-CM6A-LR,r8i1p1f1-IPSL-CM6A-LR,r21i1p1f1-EC-Earth3,r21i1p1f1-EC-Earth3,r20i1p1f1-EC-Earth3,r22i1p1f1-EC-Earth3,r22i1p1f1-EC-Earth3,r22i1p1f1-EC-Earth3,r22i1p1f1-EC-Earth3,r17i1p1f1-EC-Earth3,r1i2p1f1-MRI-ESM2-0,r4i1p1f1-MRI-ESM2-0,r4i1p1f1-MRI-ESM2-0,r9i1p1f1-IPSL-CM6A-LR,r16i1p1f1-IPSL-CM6A-LR,r26i1p1f1-IPSL-CM6A-LR
141,r21i1p1f1-IPSL-CM6A-LR,r21i1p1f1-EC-Earth3,r21i1p1f1-EC-Earth3,r1i1p1f1-IPSL-CM6A-LR,r22i1p1f1-IPSL-CM6A-LR,r7i1p1f1-IPSL-CM6A-LR,r25i1p1f1-EC-Earth3,r21i1p1f1-EC-Earth3,r25i1p1f1-EC-Earth3,r25i1p1f1-EC-Earth3,r21i1p1f1-EC-Earth3,r1i1p1f1-IPSL-CM6A-LR,r8i1p1f1-IPSL-CM6A-LR,r22i1p1f1-EC-Earth3,r20i1p1f1-IPSL-CM6A-LR,r20i1p1f1-IPSL-CM6A-LR,r1i1p1f1-MRI-ESM2-0,r4i1p1f1-IPSL-CM6A-LR,r22i1p1f1-EC-Earth3,r21i1p1f1-EC-Earth3,r22i1p1f1-EC-Earth3,r22i1p1f1-EC-Earth3,r22i1p1f1-EC-Earth3,r9i1p1f1-IPSL-CM6A-LR,r24i1p1f1-EC-Earth3,r20i1p1f1-IPSL-CM6A-LR,r17i1p1f1-EC-Earth3,r2i1p1f1-MRI-ESM2-0,r2i1p1f1-MRI-ESM2-0,r2i1p1f1-MRI-ESM2-0,r9i1p1f1-IPSL-CM6A-LR,r4i1p1f1-MRI-ESM2-0,r2i1p1f1-MRI-ESM2-0,r4i1p1f1-MRI-ESM2-0
142,r1i1p1f1-IPSL-CM6A-LR,r1i1p1f1-IPSL-CM6A-LR,r3i1p1f2-CNRM,r3i1p1f2-CNRM,r23i1p1f1-EC-Earth3,r5i1p1f1-MRI-ESM2-0,r7i1p1f1-IPSL-CM6A-LR,r25i1p1f1-EC-Earth3,r1i1p1f1-EC-Earth3,r1i1p1f1-IPSL-CM6A-LR,r22i1p1f1-EC-Earth3,r22i1p1f1-EC-Earth3,r1i1p1f1-IPSL-CM6A-LR,r24i1p1f1-EC-Earth3,r22i1p1f1-EC-Earth3,r22i1p1f1-EC-Earth3,r22i1p1f1-EC-Earth3,r22i1p1f1-EC-Earth3,r10i1p1f1-MRI-ESM2-0,r22i1p1f1-EC-Earth3,r10i1p1f1-MRI-ESM2-0,r1i1p1f1-IPSL-CM6A-LR,r1i1p1f1-IPSL-CM6A-LR,r17i1p1f1-EC-Earth3,r9i1p1f1-IPSL-CM6A-LR,r17i1p1f1-EC-Earth3,r19i1p1f1-IPSL-CM6A-LR,r19i1p1f1-IPSL-CM6A-LR,r9i1p1f1-IPSL-CM6A-LR,r19i1p1f1-IPSL-CM6A-LR,r2i1p1f1-MRI-ESM2-0,r2i1p1f1-MRI-ESM2-0,r26i1p1f1-IPSL-CM6A-LR,r10i1p1f1-MRI-ESM2-0
143,r23i1p1f1-EC-Earth3,r23i1p1f1-EC-Earth3,r5i1p1f1-MRI-ESM2-0,r5i1p1f1-MRI-ESM2-0,r21i1p1f1-EC-Earth3,r21i1p1f1-EC-Earth3,r21i1p1f1-EC-Earth3,r1i1p1f1-IPSL-CM6A-LR,r21i1p1f1-EC-Earth3,r21i1p1f1-EC-Earth3,r3i1p1f2-CNRM,r3i1p1f2-CNRM,r19i1p1f1-IPSL-CM6A-LR,r20i1p1f1-IPSL-CM6A-LR,r17i1p1f1-IPSL-CM6A-LR,r2i1p1f1-MRI-ESM2-0,r24i1p1f1-IPSL-CM6A-LR,r1i1p1f1-MRI-ESM2-0,r8i1p1f1-IPSL-CM6A-LR,r10i1p1f1-MRI-ESM2-0,r7i1p1f1-MRI-ESM2-0,r10i1p1f1-MRI-ESM2-0,r19i1p1f1-IPSL-CM6A-LR,r1i1p1f1-IPSL-CM6A-LR,r17i1p1f1-EC-Earth3,r19i1p1f1-IPSL-CM6A-LR,r20i1p1f1-IPSL-CM6A-LR,r20i1p1f1-IPSL-CM6A-LR,r19i1p1f1-IPSL-CM6A-LR,r9i1p1f1-IPSL-CM6A-LR,r21i1p1f1-IPSL-CM6A-LR,r26i1p1f1-IPSL-CM6A-LR,r4i1p1f1-MRI-ESM2-0,r2i1p1f1-MRI-ESM2-0
144,r21i1p1f1-EC-Earth3,r3i1p1f2-CNRM,r22i1p1f1-IPSL-CM6A-LR,r21i1p1f1-EC-Earth3,r5i1p1f1-MRI-ESM2-0,r23i1p1f1-EC-Earth3,r23i1p1f1-EC-Earth3,r1i1p1f1-EC-Earth3,r22i1p1f1-IPSL-CM6A-LR,r22i1p1f1-EC-Earth3,r26i1p1f1-IPSL-CM6A-LR,r4i1p1f1-IPSL-CM6A-LR,r22i1p1f1-EC-Earth3,r8i1p1f1-IPSL-CM6A-LR,r24i1p1f1-EC-Earth3,r4i1p1f1-IPSL-CM6A-LR,r4i1p1f1-IPSL-CM6A-LR,r24i1p1f1-IPSL-CM6A-LR,r19i1p1f1-IPSL-CM6A-LR,r19i1p1f1-IPSL-CM6A-LR,r1i1p1f1-IPSL-CM6A-LR,r17i1p1f1-EC-Earth3,r17i1p1f1-EC-Earth3,r19i1p1f1-IPSL-CM6A-LR,r19i1p1f1-IPSL-CM6A-LR,r1i1p1f1-IPSL-CM6A-LR,r1i1p1f1-IPSL-CM6A-LR,r9i1p1f1-IPSL-CM6A-LR,r20i1p1f1-IPSL-CM6A-LR,r20i1p1f1-IPSL-CM6A-LR,r20i1p1f1-IPSL-CM6A-LR,r21i1p1f1-IPSL-CM6A-LR,r17i1p1f1-IPSL-CM6A-LR,r17i1p1f1-IPSL-CM6A-LR
145,r3i1p1f2-CNRM,r17i1p1f1-EC-Earth3,r23i1p1f1-EC-Earth3,r23i1p1f1-EC-Earth3,r7i1p1f1-IPSL-CM6A-LR,r22i1p1f1-IPSL-CM6A-LR,r1i1p1f1-IPSL-CM6A-LR,r22i1p1f1-IPSL-CM6A-LR,r7i1p1f1-MRI-ESM2-0,r4i1p1f1-IPSL-CM6A-LR,r4i1p1f1-IPSL-CM6A-LR,r20i1p1f1-IPSL-CM6A-LR,r20i1p1f1-IPSL-CM6A-LR,r3i1p1f2-CNRM,r4i1p1f1-IPSL-CM6A-LR,r19i1p1f1-IPSL-CM6A-LR,r19i1p1f1-IPSL-CM6A-LR,r19i1p1f1-IPSL-CM6A-LR,r24i1p1f1-IPSL-CM6A-LR,r26i1p1f1-IPSL-CM6A-LR,r19i1p1f1-IPSL-CM6A-LR,r19i1p1f1-IPSL-CM6A-LR,r10i1p1f1-MRI-ESM2-0,r10i1p1f1-MRI-ESM2-0,r1i1p1f1-IPSL-CM6A-LR,r17i1p1f1-IPSL-CM6A-LR,r17i1p1f1-IPSL-CM6A-LR,r17i1p1f1-IPSL-CM6A-LR,r17i1p1f1-IPSL-CM6A-LR,r17i1p1f1-IPSL-CM6A-LR,r26i1p1f1-IPSL-CM6A-LR,r17i1p1f1-IPSL-CM6A-LR,r10i1p1f1-MRI-ESM2-0,r16i1p1f1-IPSL-CM6A-LR
146,r5i1p1f1-MRI-ESM2-0,r5i1p1f1-MRI-ESM2-0,r24i1p1f1-EC-Earth3,r7i1p1f1-IPSL-CM6A-LR,r1i1p1f1-IPSL-CM6A-LR,r18i1p1f1-IPSL-CM6A-LR,r22i1p1f1-IPSL-CM6A-LR,r7i1p1f1-IPSL-CM6A-LR,r2i1p1f1-IPSL-CM6A-LR,r22i1p1f1-IPSL-CM6A-LR,r20i1p1f1-IPSL-CM6A-LR,r24i1p1f1-EC-Earth3,r24i1p1f1-EC-Earth3,r1i1p1f1-IPSL-CM6A-LR,r1i1p1f1-IPSL-CM6A-LR,r1i1p1f1-IPSL-CM6A-LR,r13i1p1f1-IPSL-CM6A-LR,r8i1p1f1-IPSL-CM6A-LR,r9i1p1f1-MRI-ESM2-0,r17i1p1f1-IPSL-CM6A-LR,r26i1p1f1-IPSL-CM6A-LR,r13i1p1f1-IPSL-CM6A-LR,r26i1p1f1-IPSL-CM6A-LR,r24i1p1f1-EC-Earth3,r17i1p1f1-IPSL-CM6A-LR,r26i1p1f1-IPSL-CM6A-LR,r9i1p1f1-IPSL-CM6A-LR,r1i1p1f1-IPSL-CM6A-LR,r1i1p1f1-IPSL-CM6A-LR,r26i1p1f1-IPSL-CM6A-LR,r17i1p1f1-IPSL-CM6A-LR,r13i1p1f1-IPSL-CM6A-LR,r13i1p1f1-IPSL-CM6A-LR,r13i1p1f1-IPSL-CM6A-LR
147,r22i1p1f1-EC-Earth3,r22i1p1f1-EC-Earth3,r22i1p1f1-EC-Earth3,r22i1p1f1-EC-Earth3,r16i1p1f1-IPSL-CM6A-LR,r1i1p1f1-IPSL-CM6A-LR,r1i1p1f1-EC-Earth3,r22i1p1f1-EC-Earth3,r22i1p1f1-EC-Earth3,r20i1p1f1-IPSL-CM6A-LR,r24i1p1f1-EC-Earth3,r11i1p1f1-IPSL-CM6A-LR,r4i1p1f1-IPSL-CM6A-LR,r4i1p1f1-IPSL-CM6A-LR,r8i1p1f1-IPSL-CM6A-LR,r17i1p1f1-IPSL-CM6A-LR,r1i1p1f1-IPSL-CM6A-LR,r17i1p1f1-IPSL-CM6A-LR,r1i1p1f1-MRI-ESM2-0,r13i1p1f1-IPSL-CM6A-LR,r13i1p1f1-IPSL-CM6A-LR,r26i1p1f1-IPSL-CM6A-LR,r13i1p1f1-IPSL-CM6A-LR,r26i1p1f1-IPSL-CM6A-LR,r10i1p1f1-MRI-ESM2-0,r24i1p1f1-IPSL-CM6A-LR,r26i1p1f1-IPSL-CM6A-LR,r26i1p1f1-IPSL-CM6A-LR,r26i1p1f1-IPSL-CM6A-LR,r1i1p1f1-IPSL-CM6A-LR,r1i1p1f1-IPSL-CM6A-LR,r20i1p1f1-IPSL-CM6A-LR,r20i1p1f1-IPSL-CM6A-LR,r1i1p1f1-IPSL-CM6A-LR
148,r20i1p1f1-IPSL-CM6A-LR,r22i1p1f1-IPSL-CM6A-LR,r20i1p1f1-IPSL-CM6A-LR,r20i1p1f1-IPSL-CM6A-LR,r22i1p1f1-EC-Earth3,r22i1p1f1-EC-Earth3,r18i1p1f1-IPSL-CM6A-LR,r20i1p1f1-IPSL-CM6A-LR,r20i1p1f1-IPSL-CM6A-LR,r18i1p1f1-IPSL-CM6A-LR,r22i1p1f1-IPSL-CM6A-LR,r26i1p1f1-IPSL-CM6A-LR,r3i1p1f2-CNRM,r2i1p1f1-MRI-ESM2-0,r19i1p1f1-IPSL-CM6A-LR,r24i1p1f1-EC-Earth3,r17i1p1f1-IPSL-CM6A-LR,r26i1p1f1-IPSL-CM6A-LR,r26i1p1f1-IPSL-CM6A-LR,r17i1p1f1-EC-Earth3,r17i1p1f1-IPSL-CM6A-LR,r17i1p1f1-IPSL-CM6A-LR,r17i1p1f1-IPSL-CM6A-LR,r17i1p1f1-IPSL-CM6A-LR,r26i1p1f1-IPSL-CM6A-LR,r13i1p1f1-IPSL-CM6A-LR,r13i1p1f1-IPSL-CM6A-LR,r13i1p1f1-IPSL-CM6A-LR,r13i1p1f1-IPSL-CM6A-LR,r13i1p1f1-IPSL-CM6A-LR,r13i1p1f1-IPSL-CM6A-LR,r1i1p1f1-IPSL-CM6A-LR,r21i1p1f1-IPSL-CM6A-LR,r20i1p1f1-IPSL-CM6A-LR
149,r1i1p1f1-EC-Earth3,r1i1p1f1-EC-Earth3,r1i1p1f1-EC-Earth3,r1i1p1f1-EC-Earth3,r20i1p1f1-IPSL-CM6A-LR,r20i1p1f1-IPSL-CM6A-LR,r22i1p1f1-EC-Earth3,r23i1p1f1-IPSL-CM6A-LR,r18i1p1f1-IPSL-CM6A-LR,r7i1p1f1-IPSL-CM6A-LR,r2i1p1f1-MRI-ESM2-0,r4i1p1f1-MRI-ESM2-0,r2i1p1f1-MRI-ESM2-0,r19i1p1f1-IPSL-CM6A-LR,r2i1p1f1-MRI-ESM2-0,r13i1p1f1-IPSL-CM6A-LR,r26i1p1f1-IPSL-CM6A-LR,r13i1p1f1-IPSL-CM6A-LR,r13i1p1f1-IPSL-CM6A-LR,r1i1p1f1-IPSL-CM6A-LR,r17i1p1f1-EC-Earth3,r7i1p1f1-MRI-ESM2-0,r24i1p1f1-EC-Earth3,r13i1p1f1-IPSL-CM6A-LR,r24i1p1f1-IPSL-CM6A-LR,r9i1p1f1-IPSL-CM6A-LR,r24i1p1f1-IPSL-CM6A-LR,r24i1p1f1-IPSL-CM6A-LR,r10i1p1f1-MRI-ESM2-0,r10i1p1f1-MRI-ESM2-0,r24i1p1f1-IPSL-CM6A-LR,r10i1p1f1-MRI-ESM2-0,r1i1p1f1-IPSL-CM6A-LR,r21i1p1f1-IPSL-CM6A-LR
150,r13i1p1f1-IPSL-CM6A-LR,r20i1p1f1-IPSL-CM6A-LR,r13i1p1f1-IPSL-CM6A-LR,r24i1p1f1-EC-Earth3,r1i1p1f1-EC-Earth3,r1i1p1f1-EC-Earth3,r20i1p1f1-IPSL-CM6A-LR,r7i1p1f1-MRI-ESM2-0,r7i1p1f1-IPSL-CM6A-LR,r24i1p1f1-EC-Earth3,r18i1p1f1-IPSL-CM6A-LR,r2i1p1f1-MRI-ESM2-0,r26i1p1f1-IPSL-CM6A-LR,r26i1p1f1-IPSL-CM6A-LR,r26i1p1f1-IPSL-CM6A-LR,r26i1p1f1-IPSL-CM6A-LR,r8i1p1f1-IPSL-CM6A-LR,r9i1p1f1-MRI-ESM2-0,r17i1p1f1-EC-Earth3,r24i1p1f1-IPSL-CM6A-LR,r24i1p1f1-IPSL-CM6A-LR,r24i1p1f1-EC-Earth3,r7i1p1f1-MRI-ESM2-0,r24i1p1f1-IPSL-CM6A-LR,r13i1p1f1-IPSL-CM6A-LR,r10i1p1f1-MRI-ESM2-0,r10i1p1f1-MRI-ESM2-0,r10i1p1f1-MRI-ESM2-0,r24i1p1f1-IPSL-CM6A-LR,r24i1p1f1-IPSL-CM6A-LR,r10i1p1f1-MRI-ESM2-0,r18i1p1f1-IPSL-CM6A-LR,r24i1p1f1-IPSL-CM6A-LR,r22i1p1f1-IPSL-CM6A-LR
151,r22i1p1f1-IPSL-CM6A-LR,r13i1p1f1-IPSL-CM6A-LR,r17i1p1f1-EC-Earth3,r13i1p1f1-IPSL-CM6A-LR,r24i1p1f1-EC-Earth3,r13i1p1f1-IPSL-CM6A-LR,r7i1p1f1-MRI-ESM2-0,r18i1p1f1-IPSL-CM6A-LR,r24i1p1f1-EC-Earth3,r2i1p1f1-MRI-ESM2-0,r11i1p1f1-IPSL-CM6A-LR,r22i1p1f1-IPSL-CM6A-LR,r18i1p1f1-IPSL-CM6A-LR,r13i1p1f1-IPSL-CM6A-LR,r13i1p1f1-IPSL-CM6A-LR,r8i1p1f1-IPSL-CM6A-LR,r17i1p1f1-EC-Earth3,r17i1p1f1-EC-Earth3,r1i1p1f1-IPSL-CM6A-LR,r9i1p1f1-MRI-ESM2-0,r1i1p1f1-MRI-ESM2-0,r24i1p1f1-IPSL-CM6A-LR,r24i1p1f1-IPSL-CM6A-LR,r7i1p1f1-MRI-ESM2-0,r7i1p1f1-MRI-ESM2-0,r22i1p1f1-IPSL-CM6A-LR,r22i1p1f1-IPSL-CM6A-LR,r22i1p1f1-IPSL-CM6A-LR,r18i1p1f1-IPSL-CM6A-LR,r18i1p1f1-IPSL-CM6A-LR,r18i1p1f1-IPSL-CM6A-LR,r22i1p1f1-IPSL-CM6A-LR,r18i1p1f1-IPSL-CM6A-LR,r24i1p1f1-IPSL-CM6A-LR
152,r7i1p1f1-IPSL-CM6A-LR,r7i1p1f1-IPSL-CM6A-LR,r7i1p1f1-IPSL-CM6A-LR,r16i1p1f1-IPSL-CM6A-LR,r13i1p1f1-IPSL-CM6A-LR,r24i1p1f1-EC-Earth3,r13i1p1f1-IPSL-CM6A-LR,r24i1p1f1-EC-Earth3,r23i1p1f1-IPSL-CM6A-LR,r2i1p1f1-IPSL-CM6A-LR,r13i1p1f1-IPSL-CM6A-LR,r18i1p1f1-IPSL-CM6A-LR,r17i1p1f1-EC-Earth3,r18i1p1f1-IPSL-CM6A-LR,r18i1p1f1-IPSL-CM6A-LR,r17i1p1f1-EC-Earth3,r24i1p1f1-EC-Earth3,r1i1p1f1-IPSL-CM6A-LR,r17i1p1f1-IPSL-CM6A-LR,r1i1p1f1-MRI-ESM2-0,r24i1p1f1-EC-Earth3,r1i1p1f1-MRI-ESM2-0,r22i1p1f1-IPSL-CM6A-LR,r22i1p1f1-IPSL-CM6A-LR,r22i1p1f1-IPSL-CM6A-LR,r7i1p1f1-MRI-ESM2-0,r7i1p1f1-MRI-ESM2-0,r18i1p1f1-IPSL-CM6A-LR,r22i1p1f1-IPSL-CM6A-LR,r22i1p1f1-IPSL-CM6A-LR,r22i1p1f1-IPSL-CM6A-LR,r24i1p1f1-IPSL-CM6A-LR,r22i1p1f1-IPSL-CM6A-LR,r18i1p1f1-IPSL-CM6A-LR
153,r14i1p1f1-EC-Earth3,r14i1p1f1-EC-Earth3,r16i1p1f1-IPSL-CM6A-LR,r17i1p1f1-EC-Earth3,r17i1p1f1-EC-Earth3,r7i1p1f1-MRI-ESM2-0,r24i1p1f1-EC-Earth3,r13i1p1f1-IPSL-CM6A-LR,r13i1p1f1-IPSL-CM6A-LR,r23i1p1f1-IPSL-CM6A-LR,r17i1p1f1-EC-Earth3,r13i1p1f1-IPSL-CM6A-LR,r22i1p1f1-IPSL-CM6A-LR,r17i1p1f1-EC-Earth3,r17i1p1f1-EC-Earth3,r22i1p1f1-IPSL-CM6A-LR,r9i1p1f1-MRI-ESM2-0,r24i1p1f1-EC-Earth3,r24i1p1f1-EC-Earth3,r24i1p1f1-EC-Earth3,r9i1p1f1-MRI-ESM2-0,r18i1p1f1-IPSL-CM6A-LR,r18i1p1f1-IPSL-CM6A-LR,r18i1p1f1-IPSL-CM6A-LR,r18i1p1f1-IPSL-CM6A-LR,r18i1p1f1-IPSL-CM6A-LR,r18i1p1f1-IPSL-CM6A-LR,r7i1p1f1-MRI-ESM2-0,r7i1p1f1-MRI-ESM2-0,r7i1p1f1-MRI-ESM2-0,r1i1p1f1-MRI-ESM2-0,r1i1p1f1-MRI-ESM2-0,r1i1p1f1-MRI-ESM2-0,r1i1p1f1-MRI-ESM2-0
