Index,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000
11,r30i1p1f1-MIROC6,r30i1p1f1-MIROC6,r12i1p1f1-MIROC6,r8i1p1f2-CNRM,r5i1p1f2-CNRM,r5i1p1f2-CNRM,r26i1p1f1-MIROC6,r3i1p1f1-NorCPM1,r8i1p1f2-CNRM,r7i1p1f1-MIROC6,r7i1p1f1-MIROC6,r5i1p1f2-CNRM,r4i1p1f1-MIROC6,r16i1p1f1-MIROC6,r16i1p1f1-MIROC6,r7i1p1f1-MIROC6,r7i1p1f1-MIROC6,r8i1p1f1-NorCPM1,r8i1p1f1-NorCPM1,r10i1p1f1-MIROC6,r46i1p1f1-MIROC6,r46i1p1f1-MIROC6,r50i1p1f1-MIROC6,r30i1p1f1-MIROC6,r26i1p1f1-MIROC6,r26i1p1f1-MIROC6,r29i1p1f2-CNRM,r7i1p1f1-MIROC6,r12i1p1f1-MIROC6,r7i1p1f1-MIROC6,r21i1p1f1-MIROC6,r23i1p1f1-MIROC6,r21i1p1f1-MIROC6,r20i1p1f1-MIROC6
12,r13i1p1f2-CNRM,r12i1p1f1-MIROC6,r44i1p1f1-MIROC6,r36i1p1f1-MIROC6,r8i1p1f2-CNRM,r8i1p1f2-CNRM,r8i1p1f2-CNRM,r26i1p1f1-MIROC6,r7i1p1f1-MIROC6,r8i1p1f2-CNRM,r4i1p1f1-MIROC6,r3i1p1f1-NorCPM1,r5i1p1f2-CNRM,r3i1p1f1-NorCPM1,r3i1p1f1-NorCPM1,r8i1p1f1-MIROC6,r8i1p1f1-MIROC6,r32i1p1f1-MIROC6,r8i1p1f1-MIROC6,r46i1p1f1-MIROC6,r16i1p1f1-MIROC6,r3i1p1f1-NorCPM1,r42i1p1f1-MIROC6,r42i1p1f1-MIROC6,r29i1p1f2-CNRM,r29i1p1f2-CNRM,r26i1p1f1-MIROC6,r42i1p1f1-MIROC6,r17i1p1f1-MIROC6,r23i1p1f1-MIROC6,r7i1p1f1-MIROC6,r7i1p1f1-MIROC6,r7i1p1f1-MIROC6,r21i1p1f1-MIROC6
13,r7i1p1f1-MIROC6,r34i1p1f1-MIROC6,r14i1p1f1-MIROC6,r3i1p1f1-NorCPM1,r1i1p1f1-MIROC6,r3i1p1f1-NorCPM1,r5i1p1f2-CNRM,r5i1p1f2-CNRM,r30i1p1f1-MIROC6,r29i1p1f1-MIROC6,r5i1p1f2-CNRM,r30i1p1f1-MIROC6,r7i1p1f1-MIROC6,r5i1p1f2-CNRM,r7i1p1f1-MIROC6,r5i1p1f1-MIROC6,r32i1p1f1-MIROC6,r8i1p1f1-MIROC6,r10i1p1f1-MIROC6,r34i1p1f1-MIROC6,r34i1p1f1-MIROC6,r32i1p1f1-MIROC6,r46i1p1f1-MIROC6,r29i1p1f2-CNRM,r8i1p1f1-NorCPM1,r23i1p1f1-MIROC6,r20i1p1f1-MIROC6,r27i1p1f1-MIROC6,r20i1p1f1-MIROC6,r20i1p1f1-MIROC6,r17i1p1f1-MIROC6,r26i1p1f1-MIROC6,r26i1p1f1-MIROC6,r7i1p1f1-MIROC6
14,r1i1p1f2-CNRM,r1i1p1f2-CNRM,r34i1p1f1-MIROC6,r1i1p1f1-MIROC6,r3i1p1f1-NorCPM1,r26i1p1f1-MIROC6,r1i1p1f1-MIROC6,r29i1p1f1-MIROC6,r4i1p1f1-MIROC6,r30i1p1f1-MIROC6,r29i1p1f1-MIROC6,r7i1p1f1-MIROC6,r5i1p1f1-MIROC6,r5i1p1f1-MIROC6,r5i1p1f1-MIROC6,r16i1p1f1-MIROC6,r10i1p1f1-MIROC6,r10i1p1f1-MIROC6,r32i1p1f1-MIROC6,r8i1p1f1-MIROC6,r3i1p1f1-NorCPM1,r44i1p1f1-MIROC6,r26i1p1f1-MIROC6,r14i1p1f1-MIROC6,r10i1p1f1-MIROC6,r20i1p1f1-MIROC6,r42i1p1f1-MIROC6,r23i1p1f2-CNRM,r23i1p1f2-CNRM,r21i1p1f1-MIROC6,r29i1p1f2-CNRM,r29i1p1f2-CNRM,r29i1p1f2-CNRM,r7i1p1f2-CNRM
15,r26i1p1f1-MIROC6,r7i1p1f1-MIROC6,r8i1p1f2-CNRM,r21i1p1f2-CNRM,r21i1p1f2-CNRM,r1i1p1f1-MIROC6,r7i1p1f1-MIROC6,r4i1p1f1-MIROC6,r29i1p1f1-MIROC6,r4i1p1f1-MIROC6,r30i1p1f1-MIROC6,r26i1p1f1-MIROC6,r3i1p1f1-NorCPM1,r26i1p1f1-MIROC6,r5i1p1f2-CNRM,r32i1p1f1-MIROC6,r16i1p1f1-MIROC6,r16i1p1f1-MIROC6,r34i1p1f1-MIROC6,r32i1p1f1-MIROC6,r32i1p1f1-MIROC6,r42i1p1f1-MIROC6,r32i1p1f1-MIROC6,r50i1p1f1-MIROC6,r39i1p1f1-MIROC6,r27i1p1f1-MIROC6,r27i1p1f1-MIROC6,r17i1p1f1-MIROC6,r13i1p1f1-MIROC6,r23i1p1f2-CNRM,r7i1p1f2-CNRM,r17i1p1f1-MIROC6,r7i1p1f2-CNRM,r26i1p1f1-MIROC6
16,r34i1p1f1-MIROC6,r5i1p1f2-CNRM,r36i1p1f1-MIROC6,r10i1p1f1-MIROC6,r4i1p1f1-MIROC6,r7i1p1f1-MIROC6,r8i1p1f1-NorCPM1,r7i1p1f1-MIROC6,r5i1p1f2-CNRM,r5i1p1f2-CNRM,r8i1p1f2-CNRM,r8i1p1f2-CNRM,r26i1p1f1-MIROC6,r7i1p1f1-MIROC6,r32i1p1f1-MIROC6,r10i1p1f1-MIROC6,r5i1p1f1-MIROC6,r46i1p1f1-MIROC6,r46i1p1f1-MIROC6,r8i1p1f1-NorCPM1,r8i1p1f1-NorCPM1,r24i1p1f1-MIROC6,r48i1p1f1-MIROC6,r46i1p1f1-MIROC6,r42i1p1f1-MIROC6,r42i1p1f1-MIROC6,r40i1p1f1-MIROC6,r20i1p1f1-MIROC6,r27i1p1f1-MIROC6,r13i1p1f2-CNRM,r13i1p1f1-MIROC6,r7i1p1f2-CNRM,r20i1p1f1-MIROC6,r29i1p1f2-CNRM
17,r12i1p1f1-MIROC6,r13i1p1f2-CNRM,r26i1p1f1-MIROC6,r4i1p1f1-MIROC6,r10i1p1f1-MIROC6,r4i1p1f1-MIROC6,r4i1p1f1-MIROC6,r1i1p1f1-MIROC6,r26i1p1f1-MIROC6,r26i1p1f1-MIROC6,r26i1p1f1-MIROC6,r21i1p1f2-CNRM,r8i1p1f2-CNRM,r12i1p1f1-MIROC6,r26i1p1f1-MIROC6,r5i1p1f2-CNRM,r7i1p1f2-CNRM,r7i1p1f2-CNRM,r16i1p1f1-MIROC6,r16i1p1f1-MIROC6,r44i1p1f1-MIROC6,r26i1p1f1-MIROC6,r12i1p1f1-MIROC6,r8i1p1f1-NorCPM1,r27i1p1f1-MIROC6,r39i1p1f1-MIROC6,r23i1p1f1-MIROC6,r26i1p1f1-MIROC6,r42i1p1f1-MIROC6,r13i1p1f1-MIROC6,r23i1p1f2-CNRM,r23i1p1f2-CNRM,r30i1p1f1-MIROC6,r40i1p1f1-MIROC6
18,r21i1p1f2-CNRM,r21i1p1f2-CNRM,r21i1p1f2-CNRM,r1i1p1f2-CNRM,r7i1p1f1-MIROC6,r21i1p1f2-CNRM,r21i1p1f2-CNRM,r21i1p1f2-CNRM,r10i1p1f1-MIROC6,r21i1p1f2-CNRM,r21i1p1f2-CNRM,r29i1p1f1-MIROC6,r12i1p1f1-MIROC6,r46i1p1f1-MIROC6,r10i1p1f1-MIROC6,r46i1p1f1-MIROC6,r46i1p1f1-MIROC6,r5i1p1f1-MIROC6,r12i1p1f1-MIROC6,r42i1p1f1-MIROC6,r8i1p1f1-MIROC6,r8i1p1f1-NorCPM1,r29i1p1f2-CNRM,r39i1p1f1-MIROC6,r30i1p1f1-MIROC6,r40i1p1f1-MIROC6,r17i1p1f1-MIROC6,r21i1p1f1-MIROC6,r21i1p1f1-MIROC6,r27i1p1f1-MIROC6,r20i1p1f1-MIROC6,r13i1p1f1-MIROC6,r40i1p1f1-MIROC6,r45i1p1f1-MIROC6
19,r8i1p1f1-NorCPM1,r26i1p1f1-MIROC6,r3i1p1f1-NorCPM1,r12i1p1f1-MIROC6,r26i1p1f1-MIROC6,r10i1p1f1-MIROC6,r37i1p1f1-MIROC6,r10i1p1f1-MIROC6,r21i1p1f2-CNRM,r10i1p1f1-MIROC6,r1i1p1f2-CNRM,r5i1p1f1-MIROC6,r10i1p1f1-MIROC6,r10i1p1f1-MIROC6,r12i1p1f1-MIROC6,r26i1p1f1-MIROC6,r12i1p1f1-MIROC6,r12i1p1f1-MIROC6,r42i1p1f1-MIROC6,r12i1p1f1-MIROC6,r42i1p1f1-MIROC6,r34i1p1f1-MIROC6,r8i1p1f1-NorCPM1,r32i1p1f1-MIROC6,r23i1p1f1-MIROC6,r1i1p1f1-MIROC6,r13i1p1f1-MIROC6,r13i1p1f1-MIROC6,r7i1p1f2-CNRM,r7i1p1f2-CNRM,r26i1p1f1-MIROC6,r30i1p1f1-MIROC6,r45i1p1f1-MIROC6,r30i1p1f1-MIROC6
20,r3i1p1f1-MIROC6,r36i1p1f1-MIROC6,r1i1p1f2-CNRM,r26i1p1f1-MIROC6,r8i1p1f1-NorCPM1,r8i1p1f1-NorCPM1,r46i1p1f1-MIROC6,r1i1p1f2-CNRM,r1i1p1f2-CNRM,r1i1p1f2-CNRM,r10i1p1f1-MIROC6,r12i1p1f1-MIROC6,r46i1p1f1-MIROC6,r42i1p1f1-MIROC6,r46i1p1f1-MIROC6,r12i1p1f1-MIROC6,r42i1p1f1-MIROC6,r34i1p1f1-MIROC6,r5i1p1f1-MIROC6,r44i1p1f1-MIROC6,r12i1p1f1-MIROC6,r12i1p1f1-MIROC6,r7i1p1f2-CNRM,r4i1p1f1-MIROC6,r20i1p1f1-MIROC6,r18i1p1f2-CNRM,r45i1p1f1-MIROC6,r40i1p1f1-MIROC6,r13i1p1f2-CNRM,r30i1p1f1-MIROC6,r27i1p1f1-MIROC6,r39i1p1f1-MIROC6,r32i1p1f1-MIROC6,r2i1p1f2-CNRM
21,r28i1p1f1-MIROC6,r8i1p1f1-NorCPM1,r7i1p1f1-MIROC6,r44i1p1f1-MIROC6,r46i1p1f1-MIROC6,r46i1p1f1-MIROC6,r10i1p1f1-MIROC6,r46i1p1f1-MIROC6,r46i1p1f1-MIROC6,r46i1p1f1-MIROC6,r46i1p1f1-MIROC6,r25i1p1f2-CNRM,r21i1p1f2-CNRM,r8i1p1f2-CNRM,r42i1p1f1-MIROC6,r42i1p1f1-MIROC6,r25i1p1f2-CNRM,r42i1p1f1-MIROC6,r7i1p1f2-CNRM,r7i1p1f2-CNRM,r26i1p1f1-MIROC6,r29i1p1f2-CNRM,r39i1p1f1-MIROC6,r7i1p1f2-CNRM,r7i1p1f2-CNRM,r17i1p1f1-MIROC6,r21i1p1f1-MIROC6,r45i1p1f1-MIROC6,r26i1p1f1-MIROC6,r26i1p1f1-MIROC6,r30i1p1f1-MIROC6,r45i1p1f1-MIROC6,r2i1p1f2-CNRM,r12i1p1f1-MIROC6
22,r7i1p1f2-CNRM,r3i1p1f1-NorCPM1,r1i1p1f1-MIROC6,r7i1p1f1-MIROC6,r7i1p1f2-CNRM,r14i1p1f1-MIROC6,r14i1p1f1-MIROC6,r34i1p1f1-MIROC6,r44i1p1f1-MIROC6,r34i1p1f1-MIROC6,r34i1p1f1-MIROC6,r46i1p1f1-MIROC6,r25i1p1f2-CNRM,r25i1p1f2-CNRM,r7i1p1f2-CNRM,r7i1p1f2-CNRM,r26i1p1f1-MIROC6,r25i1p1f2-CNRM,r25i1p1f2-CNRM,r25i1p1f2-CNRM,r29i1p1f2-CNRM,r8i1p1f1-MIROC6,r14i1p1f1-MIROC6,r27i1p1f1-MIROC6,r18i1p1f2-CNRM,r26i1p1f2-CNRM,r39i1p1f1-MIROC6,r13i1p1f2-CNRM,r23i1p1f1-MIROC6,r42i1p1f1-MIROC6,r39i1p1f1-MIROC6,r2i1p1f2-CNRM,r17i1p1f1-MIROC6,r32i1p1f1-MIROC6
23,r5i1p1f2-CNRM,r7i1p1f2-CNRM,r8i1p1f1-NorCPM1,r7i1p1f2-CNRM,r14i1p1f1-MIROC6,r7i1p1f2-CNRM,r7i1p1f2-CNRM,r44i1p1f1-MIROC6,r34i1p1f1-MIROC6,r25i1p1f2-CNRM,r25i1p1f2-CNRM,r34i1p1f1-MIROC6,r34i1p1f1-MIROC6,r44i1p1f1-MIROC6,r25i1p1f2-CNRM,r25i1p1f2-CNRM,r5i1p1f2-CNRM,r26i1p1f1-MIROC6,r44i1p1f1-MIROC6,r26i1p1f1-MIROC6,r7i1p1f2-CNRM,r7i1p1f2-CNRM,r34i1p1f1-MIROC6,r19i1p1f2-CNRM,r40i1p1f1-MIROC6,r13i1p1f1-MIROC6,r7i1p1f2-CNRM,r7i1p1f2-CNRM,r30i1p1f1-MIROC6,r45i1p1f1-MIROC6,r45i1p1f1-MIROC6,r27i1p1f1-MIROC6,r39i1p1f1-MIROC6,r22i1p1f1-MIROC6
24,r36i1p1f1-MIROC6,r1i1p1f1-MIROC6,r10i1p1f1-MIROC6,r8i1p1f1-NorCPM1,r1i1p1f2-CNRM,r1i1p1f2-CNRM,r34i1p1f1-MIROC6,r14i1p1f1-MIROC6,r25i1p1f2-CNRM,r24i1p1f2-CNRM,r12i1p1f1-MIROC6,r10i1p1f1-MIROC6,r44i1p1f1-MIROC6,r34i1p1f1-MIROC6,r44i1p1f1-MIROC6,r34i1p1f1-MIROC6,r34i1p1f1-MIROC6,r44i1p1f1-MIROC6,r26i1p1f1-MIROC6,r29i1p1f2-CNRM,r25i1p1f2-CNRM,r39i1p1f1-MIROC6,r8i1p1f1-MIROC6,r18i1p1f2-CNRM,r13i1p1f1-MIROC6,r45i1p1f1-MIROC6,r13i1p1f2-CNRM,r2i1p1f2-CNRM,r45i1p1f1-MIROC6,r12i1p1f1-MIROC6,r40i1p1f1-MIROC6,r40i1p1f1-MIROC6,r13i1p1f1-MIROC6,r39i1p1f1-MIROC6
25,r20i1p1f1-MIROC6,r25i1p1f2-CNRM,r4i1p1f1-MIROC6,r34i1p1f1-MIROC6,r34i1p1f1-MIROC6,r34i1p1f1-MIROC6,r1i1p1f2-CNRM,r24i1p1f2-CNRM,r24i1p1f2-CNRM,r44i1p1f1-MIROC6,r5i1p1f1-MIROC6,r44i1p1f1-MIROC6,r29i1p1f1-MIROC6,r7i1p1f2-CNRM,r34i1p1f1-MIROC6,r44i1p1f1-MIROC6,r44i1p1f1-MIROC6,r29i1p1f1-MIROC6,r29i1p1f2-CNRM,r5i1p1f1-MIROC6,r39i1p1f1-MIROC6,r14i1p1f1-MIROC6,r7i1p1f1-EC-Earth3,r31i1p1f1-MIROC6,r26i1p1f2-CNRM,r7i1p1f2-CNRM,r2i1p1f2-CNRM,r23i1p1f1-MIROC6,r2i1p1f2-CNRM,r39i1p1f1-MIROC6,r42i1p1f1-MIROC6,r20i1p1f1-MIROC6,r22i1p1f1-MIROC6,r37i1p1f1-MIROC6
26,r4i1p1f1-MIROC6,r4i1p1f1-MIROC6,r7i1p1f2-CNRM,r14i1p1f1-MIROC6,r5i1p1f1-MIROC6,r44i1p1f1-MIROC6,r44i1p1f1-MIROC6,r7i1p1f2-CNRM,r7i1p1f2-CNRM,r7i1p1f2-CNRM,r44i1p1f1-MIROC6,r14i1p1f1-MIROC6,r42i1p1f1-MIROC6,r32i1p1f1-MIROC6,r8i1p1f2-CNRM,r22i1p1f1-MIROC6,r29i1p1f1-MIROC6,r5i1p1f2-CNRM,r29i1p1f1-MIROC6,r29i1p1f1-MIROC6,r14i1p1f1-MIROC6,r7i1p1f1-EC-Earth3,r31i1p1f1-MIROC6,r7i1p1f1-EC-Earth3,r46i1p1f1-MIROC6,r30i1p1f1-MIROC6,r23i1p1f2-CNRM,r12i1p1f1-NorCPM1,r39i1p1f1-MIROC6,r40i1p1f1-MIROC6,r2i1p1f2-CNRM,r32i1p1f1-MIROC6,r23i1p1f2-CNRM,r42i1p1f1-MIROC6
27,r21i1p1f1-MIROC6,r30i1p1f1-NorCPM1,r25i1p1f2-CNRM,r46i1p1f1-MIROC6,r44i1p1f1-MIROC6,r5i1p1f1-MIROC6,r24i1p1f2-CNRM,r25i1p1f2-CNRM,r14i1p1f1-MIROC6,r12i1p1f1-MIROC6,r24i1p1f2-CNRM,r22i1p1f1-MIROC6,r14i1p1f1-MIROC6,r22i1p1f1-MIROC6,r22i1p1f1-MIROC6,r8i1p1f2-CNRM,r22i1p1f1-MIROC6,r14i1p1f1-MIROC6,r14i1p1f1-MIROC6,r7i1p1f1-EC-Earth3,r7i1p1f1-EC-Earth3,r5i1p1f2-CNRM,r19i1p1f2-CNRM,r13i1p1f1-MIROC6,r17i1p1f1-MIROC6,r12i1p1f1-NorCPM1,r26i1p1f2-CNRM,r39i1p1f1-MIROC6,r40i1p1f1-MIROC6,r2i1p1f2-CNRM,r12i1p1f1-MIROC6,r42i1p1f1-MIROC6,r27i1p1f1-MIROC6,r30i1p1f2-CNRM
